stop_id,parent_station,stop_name,route_type,name,geometry,lat,lon
900000853421,000000085342,Besenthal,3,Bus,"c(10.74304872745, 53.530080998849)",53.530080998849,10.74304872745
900000853431,000000085343,Bröthen,3,Bus,"c(10.667896083221, 53.481010662627)",53.481010662627,10.667896083221
900000853441,000000085344,"Büchen, Kirche",3,Bus,"c(10.638209123888, 53.480370160553)",53.480370160553,10.638209123888
900000853451,000000085345,"Büchen, Schmiedestraße",3,Bus,"c(10.638802412121, 53.481691975903)",53.481691975903,10.638802412121
900000853461,000000085346,"Büchen, Alte Dorfstraße",3,Bus,"c(10.639284338048, 53.479735361275)",53.479735361275,10.639284338048
900000853481,000000085348,Fitzen,3,Bus,"c(10.648128763671, 53.496094298466)",53.496094298466,10.648128763671
900000853521,000000085352,"Langenlehsten, Wiesengrund",3,Bus,"c(10.7416582115, 53.503187397245)",53.503187397245,10.7416582115
900000853531,000000085353,"Langenlehsten, Fortkrug",3,Bus,"c(10.733237673713, 53.487062656886)",53.487062656886,10.733237673713
900000853541,000000085354,"Langenlehsten, Zollhof",3,Bus,"c(10.740686191279, 53.500433787653)",53.500433787653,10.740686191279
900000853551,000000085355,"Langenlehsten, Dorfstraße",3,Bus,"c(10.739510754324, 53.497125981997)",53.497125981997,10.739510754324
900000853581,000000029069,Lanze,3,Bus,"c(10.604567443553, 53.386867145964)",53.386867145964,10.604567443553
900000853601,000000085360,"Glüsing, Bergstraße",3,Bus,"c(10.506614381776, 53.380200442877)",53.380200442877,10.506614381776
900000853611,000000085361,"Schnakenbek, Feuerwehr",3,Bus,"c(10.501117813068, 53.385436759533)",53.385436759533,10.501117813068
900000853621,000000085362,"Schnakenbek, Am Keil",3,Bus,"c(10.501855569402, 53.387179772931)",53.387179772931,10.501855569402
900000853636,000000085363,"Schnakenbek, Krüzener Weg",3,Bus,"c(10.504254950603, 53.385316374311)",53.385316374311,10.504254950603
900000853641,000000085364,"Krukow, Ort",3,Bus,"c(10.483127262833, 53.420033559293)",53.420033559293,10.483127262833
900000853651,000000085365,"Lütau, Schule",3,Bus,"c(10.553036958389, 53.4375210651)",53.4375210651,10.553036958389
900000853666,000000085366,"Basedow, Steindamm",3,Bus,"c(10.584645449137, 53.418666034061)",53.418666034061,10.584645449137
900000853671,000000085367,"Basedow, Am Kanal",3,Bus,"c(10.595013800969, 53.412749792494)",53.412749792494,10.595013800969
900000853681,000000085368,"Basedow, Feuerwehr",3,Bus,"c(10.583034117116, 53.416189253504)",53.416189253504,10.583034117116
900000853696,000000085369,"Dalldorf, Hauptstraße",3,Bus,"c(10.608534961393, 53.433856682494)",53.433856682494,10.608534961393
900000853706,000000085370,"Dalldorf, Dorfstraße",3,Bus,"c(10.60924786735, 53.438385107021)",53.438385107021,10.60924786735
900000853741,000000085374,"Gülzow, Kirche",3,Bus,"c(10.491189462178, 53.44235334072)",53.44235334072,10.491189462178
900000853751,000000085375,"Gülzow, Schloßstraße",3,Bus,"c(10.490452988789, 53.442811839636)",53.442811839636,10.490452988789
900000853766,000000085376,"Gülzow, Meiereistraße",3,Bus,"c(10.490282102285, 53.44222987975)",53.44222987975,10.490282102285
900000853771,000000085377,"Gülzow, Poststraße",3,Bus,"c(10.490786617681, 53.44159455749)",53.44159455749,10.490786617681
900000853791,000000085379,Fahrendorf,3,Bus,"c(10.350506425818, 53.466815784687)",53.466815784687,10.350506425818
900000853991,000000085085,"Groß Schretstaken, Fuhlenhagener Weg",3,Bus,"c(10.544143912619, 53.584674618825)",53.584674618825,10.544143912619
900000854001,000000085400,"Groß Schretstaken, Rosengasse",3,Bus,"c(10.541030424078, 53.585847010494)",53.585847010494,10.541030424078
900000854031,000000031035,"Köthel (Lauenburg), Billenhof",3,Bus,"c(10.511709905832, 53.609719303943)",53.609719303943,10.511709905832
900000854061,000000085406,"Büchen, Steinkrug",3,Bus,"c(10.583590407551, 53.493831148972)",53.493831148972,10.583590407551
900000900121,000000025001,Bf. Bergedorf,3,Bus,"c(10.205823491587, 53.489211163307)",53.489211163307,10.205823491587
900000552221,750000055222,"Wöbs, Abzweigung Hörsten",3,Bus,"c(10.46315025834, 54.064538224421)",54.064538224421,10.46315025834
900000552351,000000055235,"Gnissau, Abzweigung Strenglin",3,Bus,"c(10.474442036684, 53.994369575455)",53.994369575455,10.474442036684
900000552431,000000055243,"Gnissau, Segeberger Straße",3,Bus,"c(10.482032330434, 53.997268258616)",53.997268258616,10.482032330434
900000553831,600000055383,"Wöbs, Abzw. Hof Petersen",3,Bus,"c(10.464772268875, 54.076765211153)",54.076765211153,10.464772268875
900000553971,750000055397,"Hutzfeld, Heinrich-Harms-Schule",3,Bus,"c(10.474286263239, 54.089551574398)",54.089551574398,10.474286263239
900000553981,750000055398,"Hutzfeld, Wischhofweg",3,Bus,"c(10.473080291521, 54.086574308289)",54.086574308289,10.473080291521
900000750541,000000075054,"Seedorf, Bahrenkrug",3,Bus,"c(10.479273604551, 54.043297622767)",54.043297622767,10.479273604551
900000752131,000000075213,"Seedorf, Blocksberg",3,Bus,"c(10.43121168761, 54.050798107839)",54.050798107839,10.43121168761
900000752571,000000075257,"Seedorf, Kuhlenbrook",3,Bus,"c(10.428172457093, 54.059235337635)",54.059235337635,10.428172457093
900000753631,000000075363,"Strenglin, Dreiangel",3,Bus,"c(10.472495532915, 53.980699914663)",53.980699914663,10.472495532915
900000753721,000000075372,"Seedorf, Blomnath",3,Bus,"c(10.472811472967, 54.030231648785)",54.030231648785,10.472811472967
900000753731,000000075373,"Seedorf, Heidmoor",3,Bus,"c(10.49071893968, 54.034206936183)",54.034206936183,10.49071893968
900000753741,000000075374,"Seedorf, Kembs",3,Bus,"c(10.42594537066, 54.066890124502)",54.066890124502,10.42594537066
900000753791,000000075379,"Seedorf, Liethkaten",3,Bus,"c(10.463293019478, 54.058175003281)",54.058175003281,10.463293019478
900000754791,000000075479,"Garbek, Mühlenberg",3,Bus,"c(10.413560724344, 54.00539845402)",54.00539845402,10.413560724344
900000754801,000000075480,"Wensin, Rote Kate",3,Bus,"c(10.448175800913, 53.992838159028)",53.992838159028,10.448175800913
900000754811,000000075481,"Nehms, Hohlegruft (Nord)",3,Bus,"c(10.393044498317, 54.018603648082)",54.018603648082,10.393044498317
900000754821,000000075482,"Nehms, Hohlegruft (Süd)",3,Bus,"c(10.381332188664, 54.01094877601)",54.01094877601,10.381332188664
900000754831,000000075483,"Nehms, Lehmberg",3,Bus,"c(10.375331332659, 54.012625955428)",54.012625955428,10.375331332659
900000754841,000000075484,"Nehms, Dorfkoppel",3,Bus,"c(10.36993833729, 54.014709217342)",54.014709217342,10.36993833729
900000754851,000000075485,"Travenhorst, Kamp",3,Bus,"c(10.421180914259, 54.025345455066)",54.025345455066,10.421180914259
900000754861,000000075486,"Nehms, Muggesfelde",3,Bus,"c(10.336244102683, 54.027766586502)",54.027766586502,10.336244102683
900000754871,000000075487,"Nehms, Muggesfelder Heide",3,Bus,"c(10.330823324877, 54.032445050619)",54.032445050619,10.330823324877
900000754881,000000075488,"Nehms, Kastanienweg",3,Bus,"c(10.34915636397, 54.020272526319)",54.020272526319,10.34915636397
900000754891,000000075489,"Nehms, Am See",3,Bus,"c(10.359410009001, 54.018872089506)",54.018872089506,10.359410009001
900000754901,000000075490,"Sophienberg, Abzweigung Hüls",3,Bus,"c(10.433474877847, 54.003886587547)",54.003886587547,10.433474877847
900000754911,000000075491,"Travenhorst, Dorfstraße (West)",3,Bus,"c(10.452230227851, 54.019061964024)",54.019061964024,10.452230227851
900000754921,000000075492,"Travenhorst, Dorfstraße (Ost)",3,Bus,"c(10.457302232918, 54.019243154884)",54.019243154884,10.457302232918
900000754936,000000075493,"Travenhorst, Birkenhof",3,Bus,"c(10.443561980119, 54.020774766631)",54.020774766631,10.443561980119
900000754951,000000075495,Hornsdorf,3,Bus,"c(10.380660874656, 54.05974549329)",54.05974549329,10.380660874656
900000754961,000000075496,"Seedorf, Hornsmühlen",3,Bus,"c(10.364514491359, 54.073155806496)",54.073155806496,10.364514491359
900000754981,000000075498,"Seedorf, Lappland",3,Bus,"c(10.372641848991, 54.072218699473)",54.072218699473,10.372641848991
900000755001,000000075500,"Schlamersdorf, Schule",3,Bus,"c(10.393154745599, 54.042889106489)",54.042889106489,10.393154745599
900000755011,000000075501,"Schlamersdorf, Hornsdorfer Weg",3,Bus,"c(10.383293680651, 54.04889721412)",54.04889721412,10.383293680651
900000755021,000000075502,"Seedorf, Schulbusch",3,Bus,"c(10.411824089963, 54.041035958488)",54.041035958488,10.411824089963
900000755041,000000075504,"Seedorf, Torhaus",3,Bus,"c(10.40913696487, 54.049145102146)",54.049145102146,10.40913696487
900000755051,000000075505,"Wensin, Gut Wensin",3,Bus,"c(10.407403828553, 53.981606120052)",53.981606120052,10.407403828553
900000755061,000000075506,"Bahrenkrug, Abzweigung",3,Bus,"c(10.456749784368, 54.041407311872)",54.041407311872,10.456749784368
900000755091,000000075509,"Seedorf, Seebrook",3,Bus,"c(10.439605225002, 54.044480157264)",54.044480157264,10.439605225002
900000755451,000000075545,"Seedorf, Aukamp",3,Bus,"c(10.349236651942, 54.061378177686)",54.061378177686,10.349236651942
900000755651,000000075565,"Seedorf, Seekamp",3,Bus,"c(10.460588761481, 54.049878654917)",54.049878654917,10.460588761481
900000755661,000000075566,"Seedorf, Weitewelt",3,Bus,"c(10.442625319688, 54.062899405084)",54.062899405084,10.442625319688
720000070204,000000070240,"Gönnebek, Fiendsmoor",3,Bus,"c(10.197515501206, 54.0545755048)",54.0545755048,10.197515501206
090000359010,000000035904,Großhansdorf,-402,U-Bahn,"c(10.286987912236, 53.663089854338)",53.663089854338,10.286987912236
900000805431,000000080543,"Barkhorst, Lindenallee",3,Bus,"c(10.380125153419, 53.746462257761)",53.746462257761,10.380125153419
900000805461,000000080546,"Poggensee (Bad Oldesloe), Gärtnerei",3,Bus,"c(10.380040356129, 53.824277109468)",53.824277109468,10.380040356129
900000805471,000000080547,Benstaben (Süd),3,Bus,"c(10.460591920156, 53.811165449853)",53.811165449853,10.460591920156
900000805481,000000080548,"Steinfeld, Hohenkamp",3,Bus,"c(10.430727225021, 53.825839439556)",53.825839439556,10.430727225021
000000620070,000000062021,Bekkampsweg,3,Bus,"c(10.138923249634, 53.574987928695)",53.574987928695,10.138923249634
000000220290,000000022067,"Oststeinbek, Hamburger Kamp",3,Bus,"c(10.157006360863, 53.542259718845)",53.542259718845,10.157006360863
000000370553,000000037189,"Quickborn, Hasloher Weg",3,Bus,"c(9.941698249229, 53.724933197465)",53.724933197465,9.941698249229
800000375498,000000037772,"Grambek, Ringstraße",3,Bus,"c(10.680272176178, 53.57488644241)",53.57488644241,10.680272176178
000000200103,000000020052,Moorfleet (Feuerwehr),3,Bus,"c(10.086658585284, 53.512054827429)",53.512054827429,10.086658585284
000000200104,000000020051,Moorfleeter Kirchenweg,3,Bus,"c(10.080180320781, 53.513389520403)",53.513389520403,10.080180320781
000000350254,000000035240,"Ahrensburg, Ahrensburger Redder",3,Bus,"c(10.25413353694, 53.64900798029)",53.64900798029,10.25413353694
900000650811,750000650811,"Glückstadt, Dänenkamp/Gymnasium",3,Bus,"c(9.434225668274, 53.792261176848)",53.792261176848,9.434225668274
900000653491,750000653491,"Glückstadt, Grundschule",3,Bus,"c(9.418728140232, 53.791795259859)",53.791795259859,9.418728140232
900000653891,750000653891,"Glückstadt, Im Lübschen Recht",3,Bus,"c(9.436001137074, 53.790808185585)",53.790808185585,9.436001137074
900000653931,750000653931,"Glückstadt, Haupt-/Realschule",3,Bus,"c(9.422762956249, 53.797675051916)",53.797675051916,9.422762956249
900000805521,000000080552,Buurdiek,3,Bus,"c(10.43907513831, 53.857565904519)",53.857565904519,10.43907513831
000000809891,000000080989,Dockland (Fischereihafen),4,Ferry,"c(9.935813892962, 53.543082269198)",53.543082269198,9.935813892962
000000270123,000000027033,"Geesthacht, Pastor-Natus-Ring",3,Bus,"c(10.387331728622, 53.442994330534)",53.442994330534,10.387331728622
000000270124,000000027034,"Geesthacht, Uhrbrookring",3,Bus,"c(10.392686835614, 53.442905024518)",53.442905024518,10.392686835614
000000340012,000000034010,"Ahrensburg, Schimmelmannstraße",3,Bus,"c(10.213543235183, 53.674325178159)",53.674325178159,10.213543235183
000000370551,000000037188,"Ulzburg, An der Pinnau",3,Bus,"c(9.976952708434, 53.784967654809)",53.784967654809,9.976952708434
000000370558,000000037558,"Kisdorf, Schmiedeberg",3,Bus,"c(10.014064245005, 53.810760920589)",53.810760920589,10.014064245005
000000370560,000000037559,"Ulzburg, Ulzburger Straße",3,Bus,"c(9.98571158177, 53.804564168676)",53.804564168676,9.98571158177
000000370563,000000037190,"Kisdorf, Grootredder",3,Bus,"c(10.00701418174, 53.807352136202)",53.807352136202,10.00701418174
000000370564,000000037551,"Kisdorf, Margarethenhoff",3,Bus,"c(10.008632386761, 53.810258665945)",53.810258665945,10.008632386761
000000110066,000000011020,U S Jungfernstieg,3,Bus,"c(9.992815281592, 53.553108276629)",53.553108276629,9.992815281592
000000110190,000000011043,Rathausmarkt (Petrikirche),3,Bus,"c(9.996039874996, 53.550349885598)",53.550349885598,9.996039874996
000000110192,000000011048,Hamburg Messe (Eingang Mitte),3,Bus,"c(9.975893940522, 53.5619993961)",53.5619993961,9.975893940522
000000410162,000000041057,Heykenaukamp,3,Bus,"c(9.905360946032, 53.478981463877)",53.478981463877,9.905360946032
000000430029,000000043019,Am Frankenberg,3,Bus,"c(9.985515490919, 53.436357508203)",53.436357508203,9.985515490919
000000430170,000000043058,Reinholdstraße,3,Bus,"c(9.987618292717, 53.454347170273)",53.454347170273,9.987618292717
000000430192,000000043077,Blättnerring,3,Bus,"c(9.986466080704, 53.433222679986)",53.433222679986,9.986466080704
000000620095,000000062022,Studio Hamburg,3,Bus,"c(10.125319078008, 53.586285691574)",53.586285691574,10.125319078008
000000620102,000000062028,Bf. Tonndorf,3,Bus,"c(10.12245368543, 53.586429435851)",53.586429435851,10.12245368543
000000640127,000000064042,"Barsbüttel, Möbel Höffner",3,Bus,"c(10.194869607451, 53.577002751363)",53.577002751363,10.194869607451
000000640129,000000064043,"Barsbüttel, Fahrenberg",3,Bus,"c(10.189224500362, 53.575980771321)",53.575980771321,10.189224500362
000000640131,000000064044,"Barsbüttel, Kiebitzhörn",3,Bus,"c(10.189244723429, 53.574012737626)",53.574012737626,10.189244723429
000000700191,000000070065,Maybachstraße,3,Bus,"c(10.056316252124, 53.598137958715)",53.598137958715,10.056316252124
000000700256,000000070055,Hallenbad Bramfeld,3,Bus,"c(10.069270788444, 53.611060616889)",53.611060616889,10.069270788444
000000710069,000000071023,Stadtbahnstraße,3,Bus,"c(10.106906257313, 53.653650351496)",53.653650351496,10.106906257313
000000720110,000000072039,Fiersbarg,3,Bus,"c(10.096209657704, 53.689645141145)",53.689645141145,10.096209657704
000000800006,000000080059,Fischauktionshalle,3,Bus,"c(9.951820668266, 53.545148282902)",53.545148282902,9.951820668266
000000800328,000000080098,Susettestraße,3,Bus,"c(9.925342938228, 53.546461432945)",53.546461432945,9.925342938228
000000820035,000000083016,Furtweg,3,Bus,"c(9.899206625824, 53.605883001287)",53.605883001287,9.899206625824
000000840041,000000084011,Schlankreye (DKH),3,Bus,"c(9.969916381223, 53.571842089798)",53.571842089798,9.969916381223
000000910156,000000091008,Rosenbrook,3,Bus,"c(9.985852106171, 53.604031999384)",53.604031999384,9.985852106171
800000375089,000000037571,"Ratzeburg, Burgfeld",3,Bus,"c(10.794451025445, 53.692536798394)",53.692536798394,10.794451025445
000000280263,000000028075,"Geesthacht, Hafenbrücke",3,Bus,"c(10.369091629884, 53.429932690622)",53.429932690622,10.369091629884
900000855091,000000085509,"Dassendorf, Amt Hohe Elbgeest",3,Bus,"c(10.363029220363, 53.489165098978)",53.489165098978,10.363029220363
900000855101,000000085510,"Dassendorf, Sperberweg",3,Bus,"c(10.363124338321, 53.490251299797)",53.490251299797,10.363124338321
900000756631,000000075663,"Hitzhusen, Schule",3,Bus,"c(9.850189099594, 53.918272021231)",53.918272021231,9.850189099594
900000756641,000000075664,"Bimöhlen, Hasenmoorer Straße",3,Bus,"c(9.953262261431, 53.934344019157)",53.934344019157,9.953262261431
000000640134,000000064045,Mecklenburger Straße,3,Bus,"c(10.158338361401, 53.604246835177)",53.604246835177,10.158338361401
000000370009,000000037077,"Quickborn-Heide, An der Schmiede",3,Bus,"c(9.933682923805, 53.750181143601)",53.750181143601,9.933682923805
000000370011,000000037006,"Quickborn-Heide, Friedrichsgaber Straße (West)",3,Bus,"c(9.932564448752, 53.751699347201)",53.751699347201,9.932564448752
000000370012,000000037007,"Quickborn-Heide, Lerchenweg",3,Bus,"c(9.938998179408, 53.753320304106)",53.753320304106,9.938998179408
000000370052,000000037026,"Quickborn-Heide, Heideweg",3,Bus,"c(9.963887198452, 53.748477316557)",53.748477316557,9.963887198452
000000370053,000000037069,"Quickborn-Heide, Waldschule",3,Bus,"c(9.961347578159, 53.754095432859)",53.754095432859,9.961347578159
000000370074,000000037068,"Quickborn, Schuldorf",3,Bus,"c(9.900184474832, 53.731946360002)",53.731946360002,9.900184474832
000000370376,000000037099,"Quickborn-Heide, Kiefernhain",3,Bus,"c(9.967075471614, 53.752647652112)",53.752647652112,9.967075471614
000008007148,000008007148_G,dodenhof,2,Rail,"c(9.939040934145, 53.844841117196)",53.844841117196,9.939040934145
000000620136,000000062030,Am Pulverhof,3,Bus,"c(10.137441066501, 53.59287414955)",53.59287414955,10.137441066501
900000800936,000000080930,"Reinfeld, Binnenkamp",3,Bus,"c(10.501199987463, 53.848384977842)",53.848384977842,10.501199987463
900000801396,000000080139,Heidekamp,3,Bus,"c(10.502050678514, 53.853891415863)",53.853891415863004,10.502050678514
000000410042,000000041059,"Neu Wulmstorf, Bredenheider Weg",3,Bus,"c(9.800439158543, 53.463206738364)",53.463206738364,9.800439158543
000000640136,000000064046,"Barsbüttel, Kiebitzhörn (Ost)",3,Bus,"c(10.193439760794, 53.572874698434)",53.572874698434,10.193439760794
000000360379,000000036037,"Garstedt, Niendorfer Straße (Mitte)",3,Bus,"c(9.973758020384, 53.665338691974)",53.665338691974,9.973758020384
000000360381,000000036092,"Garstedt, Nordportbogen (West)",3,Bus,"c(9.971289378374, 53.660623544699)",53.660623544699,9.971289378374
000000360382,000000036093,"Garstedt, Nordportbogen (Ost)",3,Bus,"c(9.977346844974, 53.660250753927)",53.660250753927,9.977346844974
900000756261,000000075626,"Groß Kummerfeld, Hauptstraße",3,Bus,"c(10.070212567498, 54.048310067006)",54.048310067006,10.070212567498
000000230281,000000023077,Anton-Rée-Schule,3,Bus,"c(10.174462476315, 53.482407007172)",53.482407007172,10.174462476315
000000420058,000000042039,Hans-Dewitz-Ring,3,Bus,"c(9.943973755411, 53.461672971799)",53.461672971799,9.943973755411
000000630204,000000062037,Nordmarkstraße,3,Bus,"c(10.110652332094, 53.582118797584)",53.582118797584,10.110652332094
000000800082,000000080024,Goethestraße,3,Bus,"c(9.940084266592, 53.551980203326)",53.551980203326,9.940084266592
000000900161,000000090049,U Sengelmannstraße,3,Bus,"c(10.02204587499, 53.608903703213)",53.608903703213,10.02204587499
000000920160,000000092053,S Hamburg Airport,3,Bus,"c(10.006459279627, 53.63264029478)",53.63264029478,10.006459279627
000000230287,000000023092,BAB-Auffahrt Bergedorf,3,Bus,"c(10.206347161443, 53.477407670754)",53.477407670754,10.206347161443
000000520008,000000052004,Dradenauer Deichweg,3,Bus,"c(9.900577155271, 53.511248305592)",53.511248305592,9.900577155271
000000520010,000000052005,Hafenbahnhof Alte Süderelbe,3,Bus,"c(9.907920626862, 53.502198334618)",53.502198334618,9.907920626862
000000510008,000000051007,Am Rosengarten,3,Bus,"c(9.822076396867, 53.526280691006)",53.526280691006,9.822076396867
000000350256,000000035063,"Ahrensburg, Am Kratt",3,Bus,"c(10.208745103088, 53.639941536412)",53.639941536412,10.208745103088
000000350257,000000035065,"Ahrensburg, Brombeerweg",3,Bus,"c(10.213043715968, 53.640095710117)",53.640095710117,10.213043715968
000000350259,000000035066,"Ahrensburg, Waldemar-Bonsels-Weg",3,Bus,"c(10.220591874447, 53.672645110707)",53.672645110707,10.220591874447
000000350261,000000035067,"Ahrensburg, Rosenweg",3,Bus,"c(10.222542641634, 53.68356944259)",53.68356944259,10.222542641634
900000704126,000000070412,"Raa-Besenbek, Achtern Knick",3,Bus,"c(9.626954489979, 53.766851895827)",53.766851895827,9.626954489979
900000752251,000000075225,"Neuengörs, Schule",3,Bus,"c(10.38473515112, 53.898405890959)",53.898405890959,10.38473515112
900000754786,000000075478,"Wakendorf I, Abzw. Lohsack",3,Bus,"c(10.336394708162, 53.873912155444)",53.873912155444,10.336394708162
900000755671,000000075567,"Bühnsdorf, Neuengörser Straße",3,Bus,"c(10.381061090146, 53.888034290893)",53.888034290893,10.381061090146
900000756806,000000075680,"Travenhorst, Abzweigung",3,Bus,"c(10.467723472198, 54.013177080524)",54.013177080524,10.467723472198
900000756811,000000075681,"Travenhorst, Tewskoppel",3,Bus,"c(10.467843503273, 54.013552993344)",54.013552993344,10.467843503273
900000756821,000000075682,"Langniendorf, Reinsbeker Straße",3,Bus,"c(10.522209346484, 53.913471480756)",53.913471480756,10.522209346484
900000805631,000000080563,"Rümpel, Wiesenstraße",3,Bus,"c(10.344994385389, 53.78226445267)",53.78226445267,10.344994385389
900000853491,000000085349,Göttin,3,Bus,"c(10.703430556, 53.530526508779)",53.530526508779,10.703430556
900000855121,000000085512,"Schwarzenbek, Lupuspark",3,Bus,"c(10.493511366338, 53.514059568591)",53.514059568591,10.493511366338
900000855161,000000085516,Bf. Müssen,3,Bus,"c(10.560783770648, 53.498965817537)",53.498965817537,10.560783770648
000000410043,000000041060,Heidrand,3,Bus,"c(9.865786843811, 53.465446375462)",53.465446375462,9.865786843811
000000410047,000000041042,Störtebekerweg,3,Bus,"c(9.864070274906, 53.46915182066)",53.46915182066,9.864070274906
000000260171,000000026067,"Kröppelshagen, Finkenweg",3,Bus,"c(10.315599074642, 53.487720039792)",53.487720039792,10.315599074642
000000100223,000000010092,HBF/Steintordamm,3,Bus,"c(10.007922473716, 53.551966479933)",53.551966479933,10.007922473716
800000375499,000000037773,"Ratzeburg, Zittschower Weg",3,Bus,"c(10.792613570804, 53.692052119987)",53.692052119987,10.792613570804
000000410180,000000041051,Heykenauweg (Nord),3,Bus,"c(9.904545779465, 53.481728199091)",53.481728199091,9.904545779465
000000530018,000000053009,Breslauer Straße,3,Bus,"c(9.958821249413, 53.523158966908)",53.523158966908,9.958821249413
000000360147,000000036048,"Harksheide, Falkenbergschulen",3,Bus,"c(10.010468192203, 53.701640126737)",53.701640126737,10.010468192203
000000360387,000000036094,"Harksheide, Fadens Tannen",3,Bus,"c(10.007325899423, 53.703212060979)",53.703212060979,10.007325899423
000000650107,000000065007,Eichwischen,3,Bus,"c(10.171158750575, 53.614401351668)",53.614401351668,10.171158750575
900000560521,750000560521,"Stockelsdorf, Max-Hamerich-Straße",3,Bus,"c(10.641158932541, 53.884551557307)",53.884551557307,10.641158932541
900000805811,000000030557,"Lütjensee, Am Sportplatz",3,Bus,"c(10.36105701319, 53.638629247454)",53.638629247454,10.36105701319
900000805831,000000033032,"Lütjensee, Am See",3,Bus,"c(10.368535036096, 53.641230645978)",53.641230645978,10.368535036096
900000805841,000000033000,"Lütjensee, Strandweg",3,Bus,"c(10.373277590665, 53.63547941152)",53.63547941152,10.373277590665
900000805851,000000033031,"Lütjensee, Grönwohlder Straße",3,Bus,"c(10.37816430905, 53.63372493137)",53.63372493137,10.37816430905
900000805861,000000033027,"Lütjensee, Deepenstegen",3,Bus,"c(10.384518405692, 53.635242026119)",53.635242026119,10.384518405692
900000805871,000000033028,"Grönwohld, Drahtmühle",3,Bus,"c(10.39306180781, 53.635735905134)",53.635735905134,10.39306180781
900000805881,000000033029,"Grönwohld, Im Winkel",3,Bus,"c(10.401659517506, 53.64059557394)",53.64059557394,10.401659517506
900000805891,000000033030,"Grönwohld, Schule",3,Bus,"c(10.408168271076, 53.641705254175)",53.641705254175,10.408168271076
900000805931,000000033016,"Lütjensee, Dornredder",3,Bus,"c(10.367492765162, 53.655745347307)",53.655745347307,10.367492765162
900000805941,000000033017,"Lütjensee, Ziegeleiweg",3,Bus,"c(10.375616245523, 53.662265647379)",53.662265647379,10.375616245523
900000805951,000000033018,"Dwerkaten, Zum Löps",3,Bus,"c(10.391005515816, 53.665583167297)",53.665583167297,10.391005515816
900000805961,000000033019,"Dwerkaten, Bahnhofstraße",3,Bus,"c(10.402799466116, 53.667637998989)",53.667637998989,10.402799466116
900000805981,000000031028,"Trittau, Alte Möllner Straße",3,Bus,"c(10.416010973682, 53.605445225642)",53.605445225642,10.416010973682
900000805991,000000031029,"Hamfelde (Stormarn), Waldeslust",3,Bus,"c(10.443275800022, 53.605272067659)",53.605272067659,10.443275800022
900000806001,000000031030,"Hamfelde (Stormarn), Schulstraße",3,Bus,"c(10.44955987818, 53.604360391429)",53.604360391429,10.44955987818
900000806011,000000080601,"Hamfelde (Stormarn), Hofstraße",3,Bus,"c(10.449432767275, 53.601091110169)",53.601091110169,10.449432767275
900000806021,000000080602,"Köthel (Stormarn), Mitteltor",3,Bus,"c(10.50534029039, 53.61076112557)",53.61076112557,10.50534029039
900000806101,000000080610,"Hoisdorf, Schule",3,Bus,"c(10.318349397038, 53.663071956282)",53.663071956282,10.318349397038
900000806131,000000033004,"Hoisdorf, Alte Schmiede",3,Bus,"c(10.325987718711, 53.650973875359)",53.650973875359,10.325987718711
900000806141,000000033005,"Hoisdorf, Bahnhofstraße",3,Bus,"c(10.330439751177, 53.644904121194)",53.644904121194,10.330439751177
900000806151,000000033006,"Hoisdorf, Fuhrwegen",3,Bus,"c(10.334264038834, 53.640063231999)",53.640063231999,10.334264038834
900000806161,000000033044,"Hoisdorf, Lunken",3,Bus,"c(10.328918578474, 53.639331993722)",53.639331993722,10.328918578474
900000806171,000000033045,"Hoisdorf, Sieker Berg",3,Bus,"c(10.313066220093, 53.635238875724)",53.635238875724,10.313066220093
900000806181,000000033040,"Oetjendorf, Auf der Horst",3,Bus,"c(10.330115669635, 53.67350876079)",53.67350876079,10.330115669635
900000806191,000000033089,"Oetjendorf, Oetjendorfer Landstraße",3,Bus,"c(10.334800883732, 53.677149658712)",53.677149658712,10.334800883732
900000806201,000000033041,"Oetjendorf, Eichenweg",3,Bus,"c(10.338758487396, 53.678821696807)",53.678821696807,10.338758487396
900000806211,000000033042,"Oetjendorf, Fürstenhorst",3,Bus,"c(10.352907735175, 53.673109527056)",53.673109527056,10.352907735175
900000806221,000000033043,"Oetjendorf, Fürstenkaten",3,Bus,"c(10.359309387488, 53.664671420258)",53.664671420258,10.359309387488
900000806291,000000033007,"Hoisdorf, Fuhrwegen 24",3,Bus,"c(10.34323318089, 53.642047530837)",53.642047530837,10.34323318089
900000806301,000000033025,"Trittau, Am Karnaphof",3,Bus,"c(10.386678173871, 53.62503625576)",53.62503625576,10.386678173871
900000806471,000000080647,"Lütjensee, Alte Dorfstraße",3,Bus,"c(10.364983558675, 53.650652199959)",53.650652199959,10.364983558675
900000806481,000000080648,"Grönwohld, Grönwohldhof",3,Bus,"c(10.409853709486, 53.64780464619)",53.647804646189996,10.409853709486
900000806531,000000080653,"Lütjensee, Oetjendorfer Weg",3,Bus,"c(10.365991712242, 53.657038447196)",53.657038447196,10.365991712242
900000806541,000000080654,"Köthel (Stormarn), An der Bille",3,Bus,"c(10.504085731362, 53.607775641404)",53.607775641404,10.504085731362
900000855201,000000031034,"Köthel (Lauenburg), Kirche",3,Bus,"c(10.510382917226, 53.607255977185)",53.607255977185,10.510382917226
